"resource_name","resource_registry_id","required_by_workflows","current_runtime_status","actual_access_method","claude_connector","mcp","local_cli","python_package","r_package","web","public_api","credential_required","notes","resource_type"
"Barbeira et al., S-PrediXcan","rr_78a962808b6675be","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Bates D, Mächler M, Bolker B, Walker S. Fitting Linear Mixed-Effects Models Using lme4. J Stat Softw. 2015;67(1):1-48.","rr_b67905cac6cf64c4","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Bausch-Fluck D, et al. In-silico human surfaceome / SURFY. PNAS. 2018;115(46):E10988-E10997.","rr_1529804096f0b6e6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Benjamini & Hochberg (1995) J R Stat Soc Series B 57(1):289-300 - FDR control","rr_88942f098762a0cd","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Bickerton et al. (2012), Quantifying the chemical beauty of drugs, Nature Chemistry 4:90–98.","rr_0ee1941447d9befa","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Borges H et al. (2021), Bioinformatics — Well Plate Maker randomization.","rr_5c2a855db64b2e03","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Brenk et al. (2008), screening-library structural alerts, ChemMedChem 3:435–444.","rr_3c0c170befcdb634","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Bustin SA, et al. MIQE 2.0. Clinical Chemistry. 2025;71(6):634-660.","rr_7b2d4b660529e000","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"CellRank citation","rr_ddb4260eb4cc08c8","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Cerami E, Gao J, Dogrusoz U, et al. The cBio Cancer Genomics Portal. Cancer Discovery. 2012;2(5):401-404.","rr_a8113d5db8caaaf7","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"ChEMBL data, licensed CC BY-SA 3.0.","rr_de5ebed4844eca92","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"ChEMBL release used by the run; CC BY-SA 3.0 attribution and share-alike apply.","rr_e574f61c7e91f7bc","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"ChIP-Atlas website.","rr_5c8e227af8559085","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Chu T, et al. Cell type and gene expression deconvolution with BayesPrism. Nat Cancer. 2022;3:505-517.","rr_f0950dcbdac490e7","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Cingolani et al., SnpEff","rr_2e465af6701a43f6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"CIViC nightly Variant, MolecularProfile, and ClinicalEvidence exports.","rr_e82932b8325eb5fb","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"ClinicalTrials.gov","rr_ea9b28a88a6c53ed","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"ClinicalTrials.gov API v2","rr_b243f1cf0c8f79f7","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"ClinVar NCBI E-utilities endpoints and identifier scheme documented in the skill.","rr_bf13fc73412620a2","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Cox DR. Regression Models and Life-Tables. Journal of the Royal Statistical Society Series B. 1972;34(2):187-220.","rr_5d7f3cf92cf2e7f2","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"CROP-seq pipeline","rr_46b778d4e657a9c0","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"CZ CELLxGENE Census documentation.","rr_97ae19e38b444afc","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"DATA_SOURCES.md","rr_0f6833cfeb086282","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Datlinger et al. (2017), Pooled CRISPR screening with single-cell readout.","rr_5fd768ff0a25f49d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"DESeq2 Bioconductor documentation","rr_d698d4a49d7bf0b9","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Detailed method reference packaged with the skill.","rr_5751b23f395e9260","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"DeWeirdt PC, et al. Nature Biotechnology. 2021;39(1):94-104. PMID: 32661438.","rr_783945643fd0e26d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Dhanda SK, Mahajan S, Paul S, et al. IEDB analysis resource in 2019.","rr_fa611d70d00c05cc","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Dietrich S et al. (2018), Drug-perturbation-based stratification of blood cancer, Journal of Clinical Investigation 128(1):427–445.","rr_93580e6bb548b6dc","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Dixit et al. (2016), Perturb-Seq.","rr_200bd2a2a7f848d6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Dobin et al. STAR","rr_a6bd09e289478712","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Evans SJW et al. Pharmacoepidemiology and Drug Safety. 2001. PRR method.","rr_636640be4dab15c4","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Evidence contract — canonical schemas, support policy, and deterministic verification.","rr_d9edc4e70b5df36b","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"FDA Adverse Event Reporting System information","rr_48e20d75c8497fa6","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Figures and quotes — quotation quality, figure provenance, and reuse-rights rationale.","rr_d682350226a7bd23","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Fisher RA. On the interpretation of chi-squared. Journal of the Royal Statistical Society. 1922;85(1):87-94.","rr_edf339ec079af1a2","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"FMC63 anti-CD19 scFv structure, PDB 7URV chain D, used as the validated worked-example source.","rr_2ae25c4c9a445cc4","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Francisco Rodríguez MA, Carreras-Puigvert J, Spjuth O (2023), Artificial Intelligence in the Life Sciences — AI-optimized microplate layouts (PLAID).","rr_621c49e93b879c90","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Frishberg A, van den Munckhof ICL, Ter Horst R, et al. Reconstructing disease dynamics for mechanistic insights and clinical benefit. Nat Commun. 2023;14(1):6940. https://doi.org/10.1038/s41467-023-42354-8","rr_5c5b89bd3030cc51","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Gao J, Aksoy BA, Dogrusoz U, et al. Integrative Analysis of Complex Cancer Genomics and Clinical Profiles Using the cBioPortal. Science Signaling. 2013;6(269):pl1.","rr_648eab45fa48e536","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"GeneBass","rr_ba81d2834830e336","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"glmnet vignette — Friedman, Hastie, Tibshirani","rr_6def136aa842a54d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Gusev et al., integrative approaches for large-scale transcriptome-wide association studies","rr_c1e5ddbef0d3ca67","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"GWAS Catalog browser","rr_3cf3bd8da216eb28","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Hafemeister C and Satija R. (2019) Genome Biology 20:296.","rr_ff968d3bff6fb7ca","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Hao Y, et al. (2024) Nature Biotechnology 42:293-304.","rr_f7e926f8f1e7edf3","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Hart SN et al. (2013) J Comput Biol 20(12):970-978 - RNA-seq sample size","rr_6af12bf1a770759b","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Hemani G, et al. 2018. The MR-Base platform supports systematic causal inference across the human phenome.","rr_0aadb05708267a0c","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"https://www.ebi.ac.uk/chembl/api/data","rr_640555d13b5bdd26","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Huang et al. (2021), Therapeutics Data Commons, NeurIPS Datasets and Benchmarks.","rr_589f79a681fdf1d0","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Jew B, et al. Accurate estimation of cell composition in bulk expression through robust integration of single-cell information (Bisque). Nat Commun. 2020;11:1971.","rr_0d0c6ef0871cde24","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Jin S, et al. CellChat for systematic analysis of cell-cell communication from single-cell and spatially resolved transcriptomics. Nature Protocols. 2024.","rr_ebb9c33361a5b65e","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Jin S, et al. Inference and analysis of cell-cell communication using CellChat. Nature Communications. 2021;12:1088.","rr_0874b65249407775","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Jühling et al. (2016), metilene.","rr_1d4e2e4c290f951f","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Kaplan EL, Meier P. Nonparametric Estimation from Incomplete Observations. JASA. 1958;53(282):457-481.","rr_553ef748ce1a46e4","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Khera AV, et al. (2018). Genome-wide polygenic scores for common diseases.","rr_bc59943ec9bb6294","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Lambert SA, et al. (2021). The Polygenic Score Catalog as an open database for reproducibility and systematic evaluation.","rr_2f626717af603f8d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Langfelder & Horvath (2008). WGCNA: an R package for weighted correlation network analysis. BMC Bioinformatics. doi:10.1186/1471-2105-9-559","rr_434865611250cad4","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Lazic SE (2010), BMC Neuroscience — Pseudoreplication in biological experiments.","rr_eb79966fabb53b80","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Li CI et al. (2018) BMC Bioinformatics 19:191 - RnaSeqSampleSize (FDR-aware power)","rr_385cad191e2947ae","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Liberzon et al., Molecular Signatures Database","rr_8caa26c1e8357302","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Lipinski et al. (2001), Rule of Five, Advanced Drug Delivery Reviews 46:3–26.","rr_cbaab9cf8985f6ff","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Love et al. 2014, DESeq2, Genome Biology","rr_9bd0a627357d8de2","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Love et al. DESeq2","rr_6ad69073eaf63abf","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"Luecken MD and Theis FJ. (2019) Molecular Systems Biology 15:e8746.","rr_687ad966f19fd426","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"McInnes et al. 2017, HDBSCAN algorithm","rr_828893cf55c5730d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"McLaren et al., The Ensembl Variant Effect Predictor","rr_baa3087cb70eed6d","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
"MIQE Guidelines","rr_fe594d40c9bf5cee","","UNKNOWN","NOT_RUNTIME_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","NOT_TESTED","UNKNOWN","UNKNOWN","UNKNOWN","Observed only as a normalized Skill resource reference; no local availability or connector evidence. No connector, API request, CLI, or package execution was performed by this source-layer build.","reference"
